user,item,ts
3,48,3039
169,84,3040
170,83,3041
169,85,3041
133,16,3042
80,42,3044
13,59,3045
171,56,3048
133,14,3050
172,86,3052
173,87,3054
174,38,3055
175,56,3055
176,23,3056
82,88,3059
142,89,3063
74,73,3064
177,90,3068
178,79,3069
179,61,3071
180,28,3071
173,91,3071
181,5,3074
182,42,3077
183,28,3078
184,90,3078
185,92,3081
186,93,3081
187,72,3081
3,91,3082
33,28,3082
27,93,3082
26,94,3082
26,93,3082
188,93,3083
189,93,3083
98,93,3084
190,92,3085
191,59,3085
3,87,3088
181,93,3089
26,95,3090
57,93,3091
24,38,3091
39,73,3092
80,16,3092
80,54,3092
81,14,3092
116,91,3092
192,92,3093
164,91,3093
90,93,3093
33,47,3095
33,93,3095
193,96,3095
194,40,3097
195,93,3097
51,97,3098
75,89,3098
75,96,3098
2,93,3098
131,86,3099
26,98,3099
82,93,3099
196,99,3099
197,100,3099
198,33,3100
199,56,3101
109,93,3103
200,86,3105
37,72,3105
181,15,3106
168,44,3107
168,38,3107
112,101,3107
112,102,3107
52,60,3109
134,93,3110
3,103,3112
81,77,3112
81,97,3112
201,93,3114
173,104,3122
3,52,3128
202,105,3130
203,22,3130
173,95,3131
3,73,3132
157,9,3135
129,29,3137
204,54,3137
173,106,3138
205,93,3139
206,12,3139
5,80,3140
207,74,3142
104,93,3143
3,23,3147
208,39,3147
209,93,3148
3,55,3149
107,80,3150
210,88,3154
23,106,3155
81,88,3156
211,107,3157
13,83,3157
126,88,3157
212,103,3157
111,108,3158
213,96,3159
212,101,3161
214,22,3163
212,83,3163
3,94,3165
123,80,3165
50,88,3166
142,7,3167
81,85,3169
215,91,3169
216,91,3170
132,109,3170
135,96,3171
135,91,3171
9,96,3171
2,85,3171
217,110,3173
218,80,3173
137,94,3173
212,89,3173
212,108,3173
9,85,3175
142,8,3175
219,37,3175
141,89,3175
220,85,3175
45,111,3178
89,111,3179
140,95,3179
221,42,3181
210,67,3181
0,25,3182
137,14,3182
134,42,3183
12,82,3183
212,41,3183
212,112,3184
215,67,3185
51,91,3187
33,83,3188
90,113,3188
212,92,3188
201,114,3189
131,80,3189
45,87,3189
72,70,3189
38,95,3189
137,34,3189
25,96,3190
218,88,3190
222,58,3191
222,95,3191
133,48,3191
223,107,3191
224,96,3191
224,92,3191
108,73,3191
173,115,3192
198,111,3193
225,91,3195
216,89,3195
110,97,3195
210,116,3195
195,88,3195
203,44,3196
149,101,3197
130,59,3197
13,94,3198
226,14,3200
9,91,3204
107,85,3205
224,38,3206
132,85,3207
33,48,3208
6,87,3208
227,104,3209
228,117,3210
229,101,3210
132,94,3211
81,92,3212
110,94,3214
218,116,3214
230,96,3215
78,118,3215
106,100,3216
139,91,3217
5,114,3217
53,107,3217
53,115,3217
173,118,3218
212,80,3219
33,94,3222
231,34,3224
133,96,3224
212,100,3224
212,119,3225
51,120,3226
18,67,3227
135,103,3228
232,4,3230
128,115,3231
198,87,3232
51,103,3232
233,118,3233
233,101,3233
143,121,3234
234,107,3235
189,64,3236
132,122,3236
235,88,3237
236,96,3238
235,80,3239
135,67,3240
237,73,3241
238,29,3242
238,94,3242
238,92,3242
161,86,3245
9,107,3245
212,123,3246
239,122,3246
240,116,3247
241,99,3249
37,106,3250
242,122,3251
9,124,3252
243,41,3254
243,49,3254
32,87,3254
231,70,3258
72,107,3258
77,50,3259
210,125,3260
244,126,3262
51,107,3264
212,127,3266
50,95,3267
72,98,3269
212,126,3269
199,93,3273
212,124,3273
136,128,3276
221,48,3277
221,56,3278
6,93,3278
9,129,3280
212,130,3280
245,38,3281
197,117,3281
246,131,3281
197,122,3282
159,93,3282
72,87,3283
247,93,3285
94,125,3288
218,125,3288
176,16,3289
135,132,3290
97,114,3290
215,133,3292
248,101,3293
210,113,3293
12,46,3293
12,83,3293
249,37,3294
38,89,3295
250,80,3296
50,113,3296
215,48,3296
251,113,3298
9,131,3299
252,85,3299
129,85,3300
124,92,3300
253,66,3301
254,81,3303
212,134,3303
255,113,3304
89,127,3305
203,14,3305
147,102,3306
147,119,3310
245,2,3311
256,92,3312
257,102,3313
79,56,3313
258,89,3314
210,135,3314
181,30,3314
6,92,3314
239,93,3314
236,91,3315
259,119,3316
260,67,3317
147,48,3319
6,85,3320
261,21,3324
12,127,3327
159,130,3327
9,136,3328
51,94,3328
5,137,3328
183,89,3329
80,8,3330
210,114,3330
181,87,3332
262,117,3333
263,116,3333
3,117,3335
134,129,3335
145,67,3336
3,111,3338
264,47,3340
194,138,3340
194,106,3340
137,111,3340
233,15,3341
197,116,3342
99,117,3343
184,91,3343
265,93,3344
187,85,3344
170,97,3345
201,139,3346
231,85,3347
107,113,3347
266,94,3348
3,22,3350
267,140,3351
89,141,3353
268,113,3353
72,92,3353
179,59,3356
269,2,3356
210,139,3358
270,129,3358
2,129,3358
229,28,3361
229,39,3361
167,138,3362
233,87,3363
253,38,3364
253,101,3364
233,129,3365
58,14,3365
36,89,3366
271,92,3367
30,115,3367
94,114,3368
236,121,3368
34,142,3371
57,91,3377
272,137,3377
199,42,3377
141,107,3378
108,132,3378
208,90,3380
273,68,3381
273,118,3381
274,143,3382
207,8,3382
275,89,3383
274,123,3383
54,88,3384
5,142,3385
55,116,3385
215,94,3387
198,135,3389
89,144,3390
141,53,3390
276,89,3391
277,145,3391
81,48,3392
90,146,3392
278,91,3393
198,22,3394
195,125,3395
89,134,3396
135,102,3396
279,117,3397
168,91,3398
168,106,3398
89,124,3400
212,147,3400
236,53,3406
19,128,3407
148,19,3410
280,127,3412
27,137,3413
201,80,3414
281,119,3414
37,102,3416
282,54,3417
126,113,3418
261,128,3419
283,137,3420
119,128,3422
130,128,3422
221,38,3423
146,91,3423
111,80,3423
236,117,3423
133,99,3424
27,126,3424
51,119,3426
284,42,3428
285,119,3429
195,139,3429
179,83,3430
179,128,3430
179,127,3430
286,92,3433
286,119,3433
176,54,3434
287,122,3441
221,146,3444
288,119,3447
132,126,3450
195,136,3450
215,89,3451
33,119,3452
289,92,3453
277,123,3454
290,86,3454
132,148,3454
291,138,3455
292,38,3455
184,54,3456
89,126,3457
293,113,3460
174,146,3461
10,126,3461
294,84,3461
215,120,3463
102,86,3463
288,50,3463
295,149,3465
207,127,3465
296,150,3466
12,151,3471
139,119,3472
55,50,3476
233,112,3477
297,48,3477
105,67,3479
211,62,3482
176,92,3482
298,134,3482
34,116,3483
159,147,3483
5,151,3484
232,37,3484
56,74,3485
56,108,3485
299,22,3486
90,152,3488
300,39,3490
9,142,3491
301,87,3491
242,28,3492
242,89,3492
184,85,3492
33,127,3497
302,153,3497
111,82,3498
303,88,3498
281,140,3498
173,124,3500
304,67,3501
26,154,3501
298,7,3502
289,10,3502
305,155,3502
119,134,3505
306,156,3506
298,8,3507
289,95,3507
307,107,3507
308,92,3507
309,100,3511
247,125,3511
180,122,3511
5,157,3513
184,144,3516
310,124,3516
268,154,3517
311,14,3518
311,48,3518
111,139,3518
312,59,3522
92,151,3523
89,158,3525
313,144,3525
163,159,3525
140,133,3525
314,160,3526
58,146,3526
134,88,3527
315,42,3528
316,161,3529
94,154,3532
317,159,3532
318,2,3532
195,162,3537
229,124,3538
58,18,3539
289,58,3541
318,14,3541
280,159,3541
110,148,3542
235,139,3545
240,142,3546
319,55,3547
240,163,3548
318,164,3548
272,142,3549
272,146,3549
142,124,3549
5,165,3549
89,165,3550
320,151,3552
23,66,3553
214,31,3553
321,97,3554
64,166,3556
322,151,3557
170,134,3557
81,124,3557
232,42,3558
323,129,3559
19,124,3561
5,166,3561
38,133,3561
324,164,3561
236,145,3562
134,85,3563
289,14,3565
323,122,3566
321,91,3568
296,167,3569
296,124,3569
296,163,3569
129,55,3570
81,133,3570
24,48,3571
325,147,3572
24,16,3572
64,168,3572
326,169,3574
194,13,3574
214,94,3574
327,170,3574
33,154,3578
328,144,3582
214,148,3582
329,171,3584
135,100,3585
135,172,3586
81,151,3588
330,173,3588
331,100,3589
274,87,3589
134,165,3589
28,164,3590
268,151,3590
332,56,3590
212,174,3591
232,175,3592
296,100,3592
296,176,3592
296,168,3592
333,151,3594
120,123,3595
334,151,3596
233,72,3599
335,166,3600
71,155,3602
336,85,3603
235,42,3605
286,125,3607
188,174,3610
337,177,3610
338,100,3610
34,154,3613
34,171,3613
94,151,3614
339,165,3614
0,165,3615
51,176,3615
340,144,3617
224,146,3619
341,56,3619
176,151,3621
342,178,3621
176,107,3622
343,175,3622
344,165,3622
2,166,3625
81,165,3626
71,174,3626
333,166,3628
92,80,3628
331,166,3629
27,166,3629
11,174,3629
345,179,3629
212,180,3629
131,164,3630
6,166,3630
346,166,3633
347,149,3633
84,113,3634
64,181,3635
318,173,3636
339,166,3636
171,141,3637
64,182,3638
9,126,3638
348,181,3638
111,114,3638
95,183,3639
349,124,3639
81,145,3639
350,126,3639
34,173,3640
240,149,3642
124,117,3643
94,184,3643
274,165,3643
97,166,3643
129,77,3644
283,166,3644
6,164,3646
262,185,3647
203,178,3647
318,186,3647
188,34,3650
351,144,3650
27,164,3650
38,145,3650
352,175,3652
352,181,3652
232,46,3652
353,58,3653
5,182,3654
354,21,3657
333,164,3658
240,166,3658
213,164,3659
355,65,3660
355,95,3660
266,148,3661
64,164,3661
89,61,3662
262,187,3662
356,62,3662
296,145,3662
357,182,3663
75,188,3663
334,121,3663
246,79,3664
9,100,3665
358,99,3669
197,185,3669
359,55,3670
235,137,3676
121,152,3676
163,189,3678
6,126,3678
360,100,3683
361,166,3683
214,165,3686
58,157,3689
286,190,3689
344,154,3691
362,191,3692
139,172,3692
188,126,3693
6,145,3693
253,175,3694
200,88,3695
352,192,3697
361,151,3697
352,193,3698
136,166,3698
363,157,3698
364,194,3698
319,16,3699
226,16,3699
365,195,3700
365,196,3700
277,177,3700
366,197,3700
81,171,3701
286,124,3702
367,80,3703
9,198,3703
226,51,3703
368,199,3704
369,200,3705
309,92,3705
73,200,3705
297,133,3706
231,166,3706
370,160,3706
309,48,3707
5,164,3708
371,22,3708
266,178,3709
134,166,3709
372,21,3711
347,85,3712
226,107,3712
361,201,3712
278,31,3713
1,165,3713
373,173,3714
296,68,3714
296,118,3714
296,194,3714
374,16,3715
154,173,3716
0,171,3717
92,182,3717
64,184,3718
106,198,3719
268,173,3719
248,164,3719
375,14,3719
375,67,3719
71,198,3719
376,168,3719
268,165,3720
261,159,3720
309,145,3721
377,80,3721
72,145,3721
341,194,3721
309,22,3724
257,106,3724
375,100,3725
375,133,3725
19,145,3725
147,202,3726
378,122,3726
375,96,3726
375,203,3726
379,93,3726
182,173,3727
380,173,3727
375,204,3728
247,184,3733
244,205,3734
103,206,3734
381,207,3734
260,208,3735
375,134,3735
286,67,3736
146,186,3737
9,144,3737
109,173,3737
382,82,3737
309,166,3738
186,25,3738
254,194,3738
383,169,3738
384,192,3740
384,193,3740
81,173,3740
105,14,3743
385,55,3744
133,175,3745
375,160,3747
375,209,3747
375,210,3747
375,211,3747
346,173,3748
386,212,3748
272,166,3749
189,164,3749
361,173,3749
2,173,3750
387,166,3751
283,173,3753
388,213,3753
283,149,3754
244,214,3756
318,215,3756
389,140,3757
89,215,3758
336,173,3758
263,173,3759
362,126,3761
390,213,3762
391,216,3762
34,206,3763
392,217,3763
232,41,3763
240,201,3764
231,173,3767
393,171,3770
265,113,3770
210,182,3770
246,137,3770
1,164,3772
319,159,3772
394,185,3773
107,213,3773
296,182,3773
395,174,3774
323,126,3774
396,160,3775
373,182,3775
64,161,3775
64,218,3775
397,219,3776
398,220,3777
278,92,3777
6,199,3777
265,171,3778
318,206,3778
318,221,3778
212,222,3778
399,173,3778
341,113,3779
364,73,3782
395,188,3783
395,200,3783
5,223,3783
318,35,3784
318,224,3784
89,160,3785
400,22,3785
358,175,3786
366,218,3787
380,166,3789
94,225,3789
401,226,3789
318,222,3789
212,179,3789
348,110,3791
261,199,3791
9,152,3792
402,227,3794
25,227,3794
375,228,3794
339,102,3794
203,160,3795
193,160,3796
403,6,3796
403,66,3796
404,175,3797
84,80,3800
115,147,3801
240,182,3802
187,202,3803
28,229,3804
246,142,3805
124,126,3806
234,159,3806
318,230,3807
12,221,3809
272,164,3810
64,227,3810
19,126,3810
405,110,3810
375,179,3811
246,146,3811
34,221,3813
406,231,3813
407,137,3813
278,215,3814
300,122,3815
18,221,3817
210,206,3817
33,75,3818
90,224,3818
242,230,3819
220,232,3819
373,206,3820
240,164,3820
278,22,3820
64,212,3823
64,233,3823
5,234,3823
136,160,3824
64,222,3824
252,206,3825
408,235,3825
129,54,3826
339,206,3826
409,230,3826
323,185,3827
362,236,3828
92,173,3828
212,182,3828
14,82,3829
410,54,3829
300,185,3830
107,237,3831
318,228,3831
411,238,3831
246,113,3831
89,159,3832
178,110,3833
328,122,3834
215,144,3834
103,164,3835
1,206,3835
318,239,3835
336,232,3835
412,230,3836
185,225,3837
413,230,3837
408,240,3837
408,241,3837
408,242,3837
414,165,3838
33,182,3839
415,206,3839
416,209,3840
0,187,3840
120,243,3840
417,244,3841
5,229,3841
109,224,3841
109,238,3841
247,245,3841
418,230,3841
419,206,3842
373,224,3842
248,182,3842
18,224,3842
420,236,3842
64,246,3844
64,198,3844
121,237,3845
37,202,3845
417,218,3846
413,215,3847
135,185,3848
9,161,3848
263,247,3849
154,224,3849
82,237,3850
421,152,3852
344,206,3853
124,225,3854
210,223,3855
391,248,3856
422,249,3856
277,189,3856
303,163,3858
187,224,3859
81,218,3860
346,206,3861
386,250,3861
323,180,3861
423,228,3862
366,251,3862
424,71,3865
397,232,3865
153,230,3865
425,160,3865
129,173,3866
373,221,3866
232,180,3866
426,252,3866
427,250,3867
151,21,3868
373,232,3868
428,225,3868
1,182,3868
429,221,3868
430,182,3868
416,206,3869
431,173,3869
153,196,3869
432,29,3870
231,206,3871
199,224,3871
199,221,3871
321,92,3872
341,206,3872
374,253,3873
433,160,3873
434,254,3874
194,225,3874
431,221,3874
2,221,3874
220,238,3874
435,160,3875
64,178,3875
395,125,3875
200,221,3875
145,232,3876
64,255,3876
321,145,3876
375,250,3876
436,136,3877
375,256,3877
437,227,3877
399,206,3877
334,146,3878
187,221,3878
438,32,3878
240,232,3879
375,257,3880
251,258,3880
90,221,3880
2,206,3880
439,67,3880
440,166,3881
441,44,3882
311,54,3882
408,259,3882
69,134,3883
442,260,3885
163,134,3885
39,122,3886
111,116,3886
443,261,3886
343,262,3886
444,160,3886
370,263,3886
274,213,3888
336,219,3888
124,243,3889
247,264,3889
445,15,3889
5,265,3890
162,222,3891
283,232,3891
283,237,3891
373,229,3892
64,264,3892
124,140,3893
309,221,3894
9,160,3894
418,14,3894
133,161,3895
64,266,3895
442,80,3895
446,267,3895
446,268,3895
446,269,3895
446,270,3895
446,271,3895
446,247,3895
446,272,3895
446,273,3895
446,274,3895
446,275,3895
447,218,3895
332,276,3895
339,227,3895
9,232,3896
448,91,3897
257,232,3897
38,277,3897
449,278,3898
64,265,3898
450,247,3898
336,279,3898
373,280,3899
451,281,3900
64,282,3901
452,256,3901
453,63,3902
102,232,3902
120,48,3903
120,190,3903
121,238,3904
366,283,3905
408,12,3906
370,181,3906
64,284,3907
5,285,3907
454,43,3907
454,101,3907
102,207,3908
448,14,3911
81,232,3911
81,221,3911
240,229,3911
94,205,3912
180,282,3912
455,221,3913
456,280,3913
64,280,3913
448,23,3914
448,54,3915
64,250,3915
257,1,3916
149,39,3916
457,286,3916
251,287,3916
251,288,3916
420,180,3916
458,202,3916
459,250,3917
107,238,3917
342,289,3919
342,290,3919
90,238,3919
5,291,3920
460,218,3920
240,238,3921
461,221,3921
460,232,3921
250,166,3923
163,194,3923
366,292,3923
89,200,3924
40,293,3924
462,230,3925
5,250,3926
463,282,3927
418,263,3927
295,237,3927
395,257,3928
464,294,3928
134,206,3928
225,59,3930
409,295,3930
412,296,3931
309,171,3934
465,187,3935
387,238,3936
466,134,3936
466,161,3936
1,238,3937
467,50,3937
468,230,3939
98,173,3939
469,238,3940
470,221,3942
133,166,3943
191,297,3943
68,119,3943
467,175,3944
471,229,3945
0,151,3945
24,119,3945
472,238,3945
453,298,3946
341,224,3946
473,291,3947
212,256,3947
417,251,3948
216,200,3948
440,238,3948
471,232,3949
472,224,3949
386,299,3951
386,300,3951
386,301,3951
471,146,3951
242,250,3951
474,302,3951
234,128,3951
234,199,3951
471,129,3952
161,165,3953
450,269,3953
475,303,3953
362,304,3954
476,117,3954
64,200,3955
450,267,3955
477,305,3955
300,304,3956
478,29,3956
212,306,3956
44,257,3957
64,296,3957
268,238,3958
365,230,3958
300,134,3958
479,304,3958
212,300,3958
480,250,3959
195,223,3959
481,301,3960
482,307,3961
231,238,3961
373,302,3961
64,308,3961
482,309,3962
64,310,3962
483,48,3962
484,28,3963
326,13,3963
464,311,3963
485,304,3964
471,142,3965
324,182,3965
486,312,3965
94,313,3966
94,233,3966
425,61,3966
471,137,3967
471,238,3967
462,314,3967
94,78,3968
373,315,3968
415,66,3969
487,316,3969
263,299,3969
240,221,3970
488,228,3970
126,157,3970
489,304,3970
94,317,3971
200,182,3972
311,67,3972
456,318,3974
456,308,3974
291,1,3974
490,48,3974
490,230,3974
490,299,3974
490,300,3974
490,301,3974
340,225,3975
221,67,3977
247,165,3977
165,238,3977
418,304,3977
491,188,3977
456,266,3978
134,173,3978
492,199,3979
142,319,3979
212,320,3979
212,321,3979
129,188,3980
493,304,3980
494,260,3980
283,238,3980
495,76,3980
482,299,3981
482,301,3981
482,304,3981
142,322,3981
142,311,3982
496,323,3983
142,324,3983
319,100,3983
373,312,3984
64,214,3985
472,221,3985
448,48,3986
472,151,3986
472,223,3988
454,325,3988
497,326,3989
98,238,3989
382,304,3989
251,327,3990
132,61,3990
454,328,3990
336,221,3990
372,103,3991
497,238,3991
498,235,3993
64,329,3994
499,218,3994
64,330,3995
181,34,3995
500,331,3996
461,238,3996
501,332,3997
501,34,3997
501,70,3997
221,100,3998
502,329,3998
358,90,3998
251,333,3998
212,334,3998
157,166,3999
503,179,4000
472,206,4000
504,315,4000
145,200,4001
94,331,4004
505,326,4004
64,302,4005
501,142,4005
64,237,4006
472,173,4006
38,180,4007
506,146,4007
94,278,4010
506,335,4010
6,230,4010
378,185,4011
507,230,4011
50,149,4012
251,336,4012
390,22,4013
508,337,4013
509,262,4013
292,126,4013
506,157,4013
308,316,4015
226,23,4015
418,48,4015
418,126,4015
418,174,4015
418,238,4015
9,295,4016
472,164,4016
129,166,4017
268,302,4017
12,158,4017
129,144,4018
90,338,4019
226,54,4019
510,48,4019
511,339,4020
9,14,4020
58,302,4020
512,230,4021
357,340,4022
513,341,4022
341,221,4023
33,237,4024
193,342,4024
363,168,4024
181,70,4024
64,186,4025
428,235,4025
514,278,4025
501,42,4025
157,82,4025
515,190,4026
92,114,4027
506,338,4028
506,224,4028
454,237,4028
142,27,4029
98,166,4029
516,144,4032
516,126,4032
516,160,4032
516,188,4032
366,343,4032
517,295,4033
506,234,4033
212,344,4034
518,100,4035
367,86,4035
212,345,4035
212,173,4036
519,262,4037
437,262,4038
379,278,4039
9,230,4040
472,232,4040
520,144,4041
161,166,4041
251,346,4041
418,249,4042
409,249,4043
309,347,4044
365,249,4044
521,7,4044
522,267,4044
522,274,4044
523,249,4044
524,22,4044
525,249,4044
293,67,4045
94,348,4045
526,349,4045
64,249,4045
481,50,4045
430,151,4045
33,350,4046
50,237,4046
477,295,4046
527,174,4047
121,206,4047
121,224,4047
522,270,4047
522,271,4047
129,349,4048
505,280,4048
250,237,4048
354,22,4048
472,312,4048
437,238,4048
528,43,4048
529,304,4048
5,351,4049
373,326,4050
522,269,4050
506,221,4050
506,237,4050
506,137,4051
506,232,4051
530,342,4051
531,352,4051
532,353,4052
64,344,4052
18,312,4052
452,262,4052
79,200,4053
234,158,4053
234,59,4053
518,307,4054
533,305,4054
251,354,4054
506,238,4055
107,312,4055
188,355,4056
94,190,4056
534,86,4056
534,122,4056
522,247,4056
535,356,4056
416,356,4057
251,357,4057
203,138,4057
536,160,4057
195,226,4057
26,344,4058
481,38,4058
537,8,4059
537,69,4059
435,200,4060
538,358,4060
472,351,4060
390,334,4061
391,359,4061
94,360,4062
539,221,4062
247,171,4062
370,154,4062
540,300,4062
390,171,4064
541,230,4064
542,116,4064
339,350,4064
543,335,4065
534,70,4065
534,91,4065
534,100,4065
534,93,4065
18,37,4065
129,185,4066
462,295,4066
251,361,4067
544,160,4068
545,362,4068
423,362,4069
462,180,4069
472,237,4069
546,235,4069
437,164,4069
64,363,4070
547,356,4070
297,364,4071
548,365,4071
251,366,4071
14,164,4071
533,91,4072
366,367,4072
370,309,4073
549,188,4074
373,368,4075
292,2,4075
126,285,4075
418,214,4075
382,369,4075
430,370,4075
89,268,4076
550,125,4076
373,338,4076
551,371,4076
212,369,4077
64,364,4080
397,362,4080
11,347,4080
215,124,4080
215,369,4080
552,312,4080
18,362,4081
454,338,4081
373,335,4082
481,372,4082
553,256,4082
90,356,4082
430,315,4082
28,373,4083
452,374,4083
554,297,4083
555,166,4083
261,27,4083
89,269,4084
505,375,4084
556,132,4084
517,376,4086
517,377,4086
557,378,4087
519,311,4088
285,225,4089
505,338,4090
556,379,4091
528,101,4091
214,380,4091
504,363,4091
542,378,4091
235,129,4092
558,381,4092
559,280,4092
339,382,4092
560,230,4093
89,270,4094
89,282,4094
561,122,4095
147,239,4096
428,309,4096
391,383,4097
104,340,4098
553,384,4098
553,385,4098
519,383,4099
472,157,4100
562,347,4101
563,331,4102
213,326,4102
33,326,4103
84,154,4103
1,326,4104
564,39,4105
565,301,4105
248,338,4106
161,232,4106
566,386,4106
251,387,4106
318,388,4106
382,383,4106
246,166,4106
567,232,4106
220,237,4106
212,383,4106
568,194,4107
569,296,4107
570,160,4108
254,349,4108
454,340,4108
298,54,4109
373,356,4109
569,282,4109
215,384,4109
268,326,4110
94,283,4110
571,380,4110
487,28,4110
567,173,4110
5,383,4111
497,340,4111
