user,item,ts
500,323,3856
501,332,3857
501,333,3857
502,323,3857
253,334,3857
398,323,3858
503,323,3858
504,323,3858
505,289,3858
506,335,3859
507,144,3861
508,271,3861
460,53,3862
414,121,3862
509,323,3862
286,336,3862
77,323,3863
57,337,3864
214,323,3865
510,93,3868
66,134,3868
131,325,3870
287,338,3871
511,325,3872
309,126,3873
512,323,3873
513,323,3873
318,35,3874
514,339,3876
515,325,3876
360,325,3877
423,28,3877
516,323,3877
235,323,3877
517,323,3877
518,323,3877
519,216,3878
519,340,3878
520,323,3878
521,323,3879
78,323,3879
522,238,3879
522,164,3879
58,323,3879
523,323,3880
524,153,3881
525,149,3882
525,211,3882
65,48,3882
526,82,3884
527,323,3884
433,267,3886
234,325,3888
390,341,3889
528,82,3890
75,323,3891
529,342,3891
369,343,3892
361,323,3892
338,98,3892
310,323,3893
208,323,3893
137,323,3895
530,323,3896
531,323,3896
532,323,3896
533,295,3898
534,323,3898
535,323,3899
536,344,3899
402,119,3900
38,345,3901
537,323,3901
538,323,3901
247,346,3906
539,295,3906
206,323,3906
540,323,3906
379,325,3907
61,170,3907
185,323,3912
38,347,3913
335,233,3914
190,348,3914
541,248,3920
542,325,3922
543,323,3923
544,83,3925
49,323,3926
50,325,3927
153,323,3928
80,66,3928
545,172,3928
395,83,3929
277,295,3930
480,349,3930
236,267,3931
546,292,3931
547,350,3934
529,323,3936
548,83,3938
549,323,3939
476,316,3939
318,351,3940
550,352,3940
134,323,3941
255,323,3941
551,323,3942
552,323,3942
379,323,3942
132,323,3942
547,260,3943
168,250,3943
347,54,3944
553,353,3945
239,128,3945
41,323,3946
220,63,3947
554,323,3948
329,64,3950
555,323,3954
556,323,3955
445,133,3957
445,354,3957
138,323,3958
116,76,3958
555,355,3961
190,282,3961
557,323,3963
553,164,3968
224,323,3968
445,296,3969
445,356,3969
445,198,3969
558,357,3969
558,254,3969
559,254,3970
560,323,3970
561,323,3970
562,323,3970
563,358,3970
559,359,3971
559,357,3972
564,360,3974
419,9,3974
559,244,3976
565,323,3976
566,361,3977
567,323,3977
568,362,3977
559,263,3979
569,358,3979
38,122,3980
570,363,3980
559,364,3983
134,341,3984
571,365,3984
572,365,3984
573,248,3984
573,366,3984
117,103,3984
574,367,3984
574,368,3985
562,66,3986
163,123,3986
220,181,3986
30,369,3986
568,370,3987
168,371,3988
355,323,3988
36,61,3989
575,361,3990
351,367,3991
272,372,3993
495,365,3993
568,131,3993
489,365,3994
576,316,3995
577,316,3995
474,365,3995
316,361,3996
578,323,3998
579,323,4000
560,365,4002
560,367,4002
580,227,4002
580,373,4002
385,56,4003
302,374,4003
199,318,4003
581,311,4004
581,375,4004
126,376,4004
138,143,4004
236,143,4005
347,377,4005
377,143,4005
26,315,4005
582,376,4005
420,378,4005
544,170,4005
544,306,4005
583,186,4006
584,66,4006
460,379,4008
460,94,4008
585,380,4008
586,381,4008
154,305,4011
568,29,4011
386,382,4011
221,66,4011
587,42,4013
447,322,4013
588,143,4013
589,323,4013
352,289,4014
467,383,4014
590,143,4014
591,378,4014
220,384,4014
462,374,4015
498,143,4015
322,144,4016
592,374,4017
17,143,4018
593,143,4018
423,143,4019
351,143,4019
594,381,4019
370,385,4020
595,386,4021
423,378,4021
17,374,4021
196,387,4021
444,101,4021
339,388,4022
368,378,4022
596,37,4023
596,28,4023
240,323,4023
150,190,4024
597,389,4025
467,390,4025
15,264,4025
140,121,4025
375,365,4026
103,391,4026
183,75,4026
178,96,4029
541,143,4029
598,316,4029
599,143,4029
421,388,4029
514,392,4030
600,143,4030
601,380,4031
353,388,4031
82,323,4031
602,224,4031
603,143,4032
604,388,4032
335,393,4032
335,394,4032
192,381,4032
379,143,4032
345,380,4032
583,133,4033
605,395,4033
272,143,4033
13,367,4033
78,367,4033
605,396,4034
514,397,4034
598,39,4034
606,129,4034
114,29,4034
607,302,4035
467,348,4036
586,130,4037
608,184,4038
220,309,4038
126,267,4039
38,394,4039
234,398,4039
609,399,4039
610,388,4039
25,378,4039
611,287,4040
611,400,4040
612,323,4040
494,325,4040
531,401,4040
78,143,4040
106,399,4040
613,402,4040
236,399,4041
548,196,4041
614,399,4041
124,353,4041
548,403,4043
615,399,4043
329,196,4043
616,330,4043
377,402,4044
612,401,4044
400,401,4044
550,340,4044
198,404,4044
617,376,4044
618,405,4045
548,54,4045
498,402,4045
619,406,4045
165,399,4045
620,405,4045
254,405,4046
621,171,4046
548,407,4046
117,387,4046
622,181,4046
267,10,4046
555,408,4047
196,264,4047
0,73,4047
623,399,4048
116,75,4048
624,405,4048
624,399,4048
625,157,4049
626,228,4050
305,399,4050
147,409,4050
627,399,4051
628,210,4051
119,353,4051
571,401,4051
143,306,4051
210,399,4051
17,402,4051
474,405,4051
629,405,4052
630,405,4052
631,131,4052
631,126,4052
81,405,4053
81,399,4053
180,408,4053
61,304,4053
138,147,4053
625,399,4053
632,382,4054
633,410,4054
168,405,4054
390,399,4055
633,371,4055
634,389,4055
635,405,4056
362,405,4056
636,405,4056
637,411,4056
638,273,4056
548,185,4057
316,367,4057
639,399,4057
38,52,4057
373,246,4057
634,53,4058
640,399,4058
641,399,4058
603,399,4059
642,299,4059
592,405,4059
85,399,4059
643,405,4059
115,384,4059
644,412,4059
195,399,4059
645,399,4059
646,380,4059
647,405,4059
249,413,4060
466,82,4060
454,399,4060
138,102,4060
138,414,4060
648,405,4060
649,405,4061
650,399,4061
651,399,4061
652,405,4061
63,381,4061
653,380,4061
548,248,4061
554,405,4061
212,384,4061
472,399,4061
13,399,4061
208,405,4061
355,367,4061
654,196,4061
655,399,4061
369,380,4062
548,270,4062
281,264,4062
656,403,4063
657,103,4063
658,189,4063
17,405,4063
208,298,4063
373,415,4063
616,416,4063
106,380,4063
25,356,4063
25,399,4063
559,123,4064
24,399,4064
659,417,4064
385,418,4065
632,411,4065
660,377,4065
661,411,4065
259,419,4065
662,268,4065
663,420,4065
664,411,4065
462,419,4066
665,405,4066
665,399,4066
633,50,4066
666,16,4066
583,418,4066
318,418,4066
291,418,4066
667,419,4066
404,411,4066
668,401,4066
337,411,4066
168,421,4066
273,411,4066
236,418,4067
669,405,4067
576,419,4067
164,405,4067
164,418,4067
555,411,4067
670,418,4067
670,422,4067
28,419,4067
336,42,4067
451,143,4067
671,419,4067
672,422,4067
352,419,4067
411,143,4067
502,367,4067
673,399,4067
80,422,4067
484,411,4067
152,418,4067
437,411,4067
243,419,4067
401,419,4067
47,411,4067
137,418,4067
674,418,4067
586,405,4067
395,419,4067
395,399,4067
671,418,4068
86,422,4068
675,405,4068
150,418,4068
318,423,4068
126,419,4068
126,418,4068
676,405,4068
677,411,4068
678,411,4068
679,424,4068
309,418,4068
16,418,4068
680,422,4068
571,399,4068
7,411,4068
472,419,4068
138,418,4068
152,419,4068
109,419,4068
681,405,4068
682,399,4068
588,419,4068
407,411,4069
283,411,4069
351,424,4069
683,422,4069
17,418,4069
448,408,4069
684,405,4069
403,114,4069
685,422,4069
114,405,4069
81,418,4070
101,235,4070
101,236,4070
101,284,4070
44,422,4070
145,418,4070
147,287,4070
4,399,4070
686,419,4070
477,405,4071
687,411,4071
688,419,4071
38,377,4072
689,405,4072
338,17,4072
174,42,4072
460,419,4073
566,367,4073
175,424,4073
690,234,4073
690,110,4073
691,424,4073
692,218,4073
692,163,4073
693,399,4073
694,425,4073
695,426,4073
695,382,4073
235,143,4073
90,133,4074
148,418,4074
17,399,4074
338,418,4074
333,418,4074
469,411,4075
696,427,4075
697,411,4075
101,428,4075
698,346,4075
698,429,4075
698,140,4075
698,227,4075
698,161,4075
699,326,4075
265,418,4075
265,411,4075
256,424,4075
650,411,4076
700,419,4076
701,419,4077
370,430,4077
702,431,4077
196,418,4077
703,411,4077
195,306,4077
613,424,4077
190,424,4078
38,405,4078
522,432,4078
704,411,4079
633,332,4079
339,418,4079
210,433,4079
705,425,4079
706,411,4079
707,422,4079
362,424,4080
97,149,4080
423,419,4080
423,399,4080
423,424,4080
579,424,4080
548,434,4081
409,424,4081
708,411,4081
112,419,4081
709,422,4081
710,435,4081
52,268,4081
711,411,4082
525,3,4082
525,185,4082
93,411,4082
712,419,4082
620,424,4082
38,225,4082
713,53,4082
713,436,4082
596,4,4083
596,17,4083
38,348,4083
674,411,4083
714,427,4083
715,187,4083
135,160,4084
589,421,4084
716,422,4085
717,419,4085
425,405,4085
231,437,4085
38,418,4085
718,438,4086
719,405,4086
216,418,4086
708,405,4086
720,418,4086
416,422,4087
164,422,4087
640,425,4087
721,418,4087
722,163,4087
13,422,4087
210,424,4087
723,422,4087
520,411,4087
724,411,4087
431,411,4087
603,424,4088
725,422,4088
445,424,4088
259,66,4088
437,421,4088
208,418,4088
726,399,4088
727,34,4088
728,411,4088
654,424,4088
469,424,4089
130,411,4089
729,424,4089
523,419,4089
730,421,4089
226,418,4089
226,424,4089
321,439,4089
54,143,4089
731,323,4089
676,424,4089
584,405,4089
584,419,4089
567,419,4089
567,424,4089
550,200,4089
328,424,4089
732,424,4089
733,440,4089
311,422,4089
8,419,4089
734,405,4089
734,274,4089
564,405,4089
564,419,4089
707,399,4089
735,333,4090
736,441,4090
233,418,4090
263,306,4090
307,33,4090
307,17,4090
307,37,4090
307,67,4090
292,372,4090
384,4,4091
384,442,4091
283,419,4091
737,0,4091
738,424,4091
488,411,4093
739,443,4093
740,443,4093
732,444,4093
741,445,4093
742,111,4093
742,200,4093
742,94,4093
742,292,4093
742,446,4093
743,447,4093
743,328,4093
58,425,4093
744,418,4094
670,424,4094
745,448,4094
746,444,4094
583,287,4094
747,444,4094
748,155,4094
494,399,4094
585,418,4094
616,444,4094
496,424,4094
256,443,4094
236,414,4095
735,290,4095
651,424,4095
209,418,4095
498,155,4095
749,381,4095
750,155,4095
220,61,4095
329,407,4095
174,444,4095
751,384,4095
307,145,4095
164,444,4096
29,425,4096
135,419,4096
41,444,4096
628,449,4096
628,116,4096
291,143,4096
752,444,4096
503,419,4096
753,155,4096
77,419,4096
754,443,4096
208,424,4096
208,445,4096
734,411,4096
139,424,4096
755,418,4097
755,424,4097
756,11,4097
756,450,4097
756,139,4097
756,98,4097
109,445,4097
52,2,4097
757,444,4097
758,451,4098
492,155,4098
759,445,4098
138,155,4098
760,131,4098
761,424,4098
421,24,4098
421,70,4098
193,104,4099
629,445,4099
171,424,4099
460,452,4100
179,407,4100
512,405,4100
762,453,4100
762,444,4100
333,155,4100
213,143,4101
244,87,4101
414,453,4101
38,393,4101
763,111,4101
764,443,4101
765,443,4101
766,444,4102
230,302,4102
230,454,4102
325,445,4102
767,155,4102
407,443,4102
768,411,4102
259,424,4102
644,443,4102
617,155,4102
617,384,4102
315,455,4103
362,443,4103
769,445,4103
770,218,4103
660,445,4103
660,444,4103
771,424,4103
750,445,4103
750,444,4103
481,444,4103
235,444,4103
139,155,4103
772,456,4103
153,453,4104
153,444,4104
122,457,4104
181,408,4104
48,445,4104
48,444,4104
773,155,4104
774,314,4105
775,424,4105
17,424,4105
306,444,4105
741,424,4105
776,424,4105
776,444,4105
425,453,4106
777,444,4106
531,444,4106
234,399,4106
778,248,4106
98,16,4107
205,270,4107
770,458,4107
779,459,4107
780,445,4107
32,155,4107
781,36,4107
193,424,4108
670,155,4108
782,155,4108
549,405,4108
42,421,4108
115,155,4108
471,424,4108
783,405,4108
784,444,4109
295,445,4109
318,47,4109
302,155,4110
785,427,4110
786,444,4110
449,432,4110
489,424,4110
369,74,4111
787,90,4111
779,452,4111
759,248,4111
788,443,4112
548,460,4112
467,370,4112
7,155,4112
789,445,4112
778,287,4112
790,399,4113
660,399,4113
38,155,4113
791,123,4113
792,444,4114
793,155,4114
658,368,4114
721,444,4114
794,424,4114
474,461,4114
448,340,4114
496,405,4114
496,445,4114
795,443,4115
254,444,4115
84,462,4115
796,445,4115
796,444,4115
548,306,4115
797,221,4115
695,53,4115
695,420,4115
139,402,4115
656,424,4116
350,419,4116
548,463,4116
798,444,4116
368,407,4116
266,432,4116
710,424,4116
396,289,4116
207,444,4116
442,424,4116
459,445,4116
625,443,4116
625,444,4116
799,424,4116
177,418,4117
800,444,4117
112,155,4117
801,418,4117
418,47,4117
802,424,4117
13,424,4117
285,445,4117
285,444,4117
803,464,4117
708,155,4118
695,407,4118
438,344,4119
686,402,4119
191,465,4119
434,466,4120
804,453,4120
488,155,4120
805,421,4120
472,444,4120
401,445,4120
806,399,4120
41,399,4121
93,155,4121
249,467,4121
441,424,4121
208,453,4121
791,119,4121
603,443,4122
735,171,4122
735,74,4122
735,87,4122
735,317,4122
735,426,4122
331,424,4122
807,444,4122
572,444,4122
272,425,4122
149,155,4122
808,214,4122
405,453,4122
442,88,4122
809,384,4122
684,399,4122
645,424,4122
215,86,4122
336,453,4123
810,380,4123
245,424,4123
206,443,4123
811,155,4123
220,468,4123
220,469,4123
812,445,4124
415,424,4124
415,444,4124
813,444,4124
377,419,4124
377,155,4124
814,419,4124
815,424,4124
816,444,4124
817,444,4124
598,155,4124
275,402,4124
722,56,4124
342,399,4124
300,419,4124
168,155,4124
544,461,4124
